dataset,backbone,kind,seed,rank,arm,mse,mae,state_bytes
bdg2,dlinear,mae,0,64,adapter,0.23432810005390767,0.3135584886315493,13728
bdg2,dlinear,mae,0,64,adapter_global,0.23305062208893915,0.31591653551184834,14256
bdg2,dlinear,sf,0,64,base,0.2741651085086651,0.36117200628305957,0
bdg2,dlinear,sf,0,64,boundary,0.21468800282826073,0.30526396335095235,8176
bdg2,dlinear,sf,0,64,adapter,0.23376135697250058,0.3128910993986334,13728
bdg2,dlinear,sf,0,64,adapter_global,0.23257787735477478,0.3153783109075573,14256
bdg2,patchtst,mae,0,64,base,0.2780596288852641,0.3687745188498187,0
bdg2,patchtst,mae,0,64,boundary,0.20941835813460324,0.3037421516609126,8176
bdg2,patchtst,mae,0,64,adapter,0.23961246144370693,0.33093919109323633,13728
bdg2,patchtst,mae,0,64,adapter_global,0.23986526675999562,0.33174849578439614,14256
bdg2,patchtst,sf,0,64,base,0.28599798245416586,0.3754342692852313,0
bdg2,patchtst,sf,0,64,boundary,0.2085680557000125,0.3026500623597441,8176
bdg2,patchtst,sf,0,64,adapter,0.241384005948513,0.3320865880703502,13728
bdg2,patchtst,sf,0,64,adapter_global,0.24173492088580723,0.33278548337500713,14256
ETTh1,dlinear,mae,1,64,base,0.4977031751226991,0.47690585496376087,0
ETTh1,dlinear,mae,1,64,boundary,0.4347725559244873,0.4464714165131107,4528
ETTh1,dlinear,mae,1,64,adapter,0.4884730498934236,0.47122121168957026,12960
ETTh1,dlinear,mae,1,64,adapter_global,0.48308424859560023,0.46839150345032937,13488
ETTh1,dlinear,sf,1,64,base,0.5588889070616795,0.5089235573226215,0
ETTh1,dlinear,sf,1,64,boundary,0.4737225325676679,0.47320280341872845,4528
ETTh1,dlinear,sf,1,64,adapter,0.5476750691967456,0.5028553582864121,12960
ETTh1,dlinear,sf,1,64,adapter_global,0.5433752988003363,0.501043280327062,13488
ETTh1,patchtst,mae,1,64,base,0.5527249490991918,0.4966093858247967,0
ETTh1,patchtst,mae,1,64,boundary,0.42352819042635204,0.44454518855945147,4528
ETTh1,patchtst,mae,1,64,adapter,0.5051168967069013,0.4764167276507247,12960
ETTh1,patchtst,mae,1,64,adapter_global,0.5065541811836631,0.4772761592926926,13488
ETTh1,patchtst,sf,1,64,base,0.5736526138646253,0.5077981821928177,0
ETTh1,patchtst,sf,1,64,boundary,0.42588344634709513,0.44736732260010414,4528
ETTh1,patchtst,sf,1,64,adapter,0.5195414823508706,0.4858674535770505,12960
ETTh1,patchtst,sf,1,64,adapter_global,0.5208781463588568,0.4865525786571744,13488
ETTh2,dlinear,mae,1,64,base,0.18841661356767547,0.30078515733089795,0
ETTh2,dlinear,mae,1,64,boundary,0.15176998543705694,0.2621128502988221,4528
ETTh2,dlinear,mae,1,64,adapter,0.1665237478171268,0.27730654233596824,12960
ETTh2,dlinear,mae,1,64,adapter_global,0.16699436356716663,0.2781718505561974,13488
ETTh2,dlinear,sf,1,64,base,0.19409138425673075,0.30694093859690363,0
ETTh2,dlinear,sf,1,64,boundary,0.15109874791487593,0.26136184931178214,4528
ETTh2,dlinear,sf,1,64,adapter,0.16816968599668924,0.2794656531220967,12960
ETTh2,dlinear,sf,1,64,adapter_global,0.1687114571906232,0.2803804534839637,13488
ETTh2,patchtst,mae,1,64,base,0.32832018306318705,0.4012603070539897,0
ETTh2,patchtst,mae,1,64,boundary,0.15247993262902282,0.2655285551653358,4528
ETTh2,patchtst,mae,1,64,adapter,0.23063556029308546,0.33121299905376356,12960
ETTh2,patchtst,mae,1,64,adapter_global,0.23069473297888232,0.33128286550581376,13488
ETTh2,patchtst,sf,1,64,base,0.4068656854641701,0.4378741883158535,0
ETTh2,patchtst,sf,1,64,boundary,0.1485333368904432,0.2622353095352023,4528
ETTh2,patchtst,sf,1,64,adapter,0.2299363010181633,0.3282606583120468,12960
ETTh2,patchtst,sf,1,64,adapter_global,0.23006899057265667,0.32837358388789833,13488
ETTm1,dlinear,mae,1,64,base,0.30485328528385675,0.371644600375757,0
ETTm1,dlinear,mae,1,64,boundary,0.2648717012357624,0.34400758863369885,4528
ETTm1,dlinear,mae,1,64,adapter,0.2914674424174074,0.3614500143368669,12960
ETTm1,dlinear,mae,1,64,adapter_global,0.29099899194566453,0.3617063534180182,13488
ETTm1,dlinear,sf,1,64,base,0.31834049550528015,0.379487210669835,0
ETTm1,dlinear,sf,1,64,boundary,0.2648637570348667,0.34375441596335166,4528
ETTm1,dlinear,sf,1,64,adapter,0.29263065100779173,0.36292772997201306,12960
ETTm1,dlinear,sf,1,64,adapter_global,0.29278945530974987,0.36311199396407906,13488
ETTm1,patchtst,mae,1,64,base,0.3630097123760042,0.40260851638473083,0
ETTm1,patchtst,mae,1,64,boundary,0.272435824857564,0.3503908093873946,4528
ETTm1,patchtst,mae,1,64,adapter,0.33078187314401303,0.38604486086332623,12960
ETTm1,patchtst,mae,1,64,adapter_global,0.3288855998756678,0.38505538059458144,13488
ETTm1,patchtst,sf,1,64,base,0.36082863764452194,0.4038541295007957,0
ETTm1,patchtst,sf,1,64,boundary,0.27117801724021656,0.34851243416727656,4528
ETTm1,patchtst,sf,1,64,adapter,0.3187103059781838,0.3812603609425191,12960
ETTm1,patchtst,sf,1,64,adapter_global,0.31824010745051917,0.3809018379717001,13488
ETTm2,dlinear,mae,1,64,base,0.11134067020556893,0.22339971290967714,0
ETTm2,dlinear,mae,1,64,boundary,0.09328550767572202,0.20352249588198748,4528
ETTm2,dlinear,mae,1,64,adapter,0.10286332957342974,0.21175678989762192,12960
ETTm2,dlinear,mae,1,64,adapter_global,0.09992516179321134,0.20999469488385325,13488
ETTm2,dlinear,sf,1,64,base,0.12216346052507882,0.2358214622437569,0
ETTm2,dlinear,sf,1,64,boundary,0.09386303790093174,0.20408616236263993,4528
ETTm2,dlinear,sf,1,64,adapter,0.10233057002649516,0.21105345474770604,12960
ETTm2,dlinear,sf,1,64,adapter_global,0.09980677621709974,0.21019693265452008,13488
ETTm2,patchtst,mae,1,64,base,0.15427364987078415,0.26842616699116884,0
ETTm2,patchtst,mae,1,64,boundary,0.09937054762202004,0.2131503157554325,4528
ETTm2,patchtst,mae,1,64,adapter,0.11544378417919199,0.2274895503461703,12960
ETTm2,patchtst,mae,1,64,adapter_global,0.11550756057277882,0.2276274176388521,13488
ETTm2,patchtst,sf,1,64,base,0.1510849435683858,0.26378468534553035,0
ETTm2,patchtst,sf,1,64,boundary,0.09984953492831651,0.2140480603203467,4528
ETTm2,patchtst,sf,1,64,adapter,0.11596030151444782,0.22879719666179588,12960
ETTm2,patchtst,sf,1,64,adapter_global,0.1146420805128815,0.2275069959776524,13488
appliances,dlinear,mae,1,64,base,0.2951720057721517,0.345591898872186,0
appliances,dlinear,mae,1,64,boundary,0.18875435300329196,0.2565920757274668,13192
appliances,dlinear,mae,1,64,adapter,0.23678343034371563,0.27281233782291564,14784
appliances,dlinear,mae,1,64,adapter_global,0.23579202312884168,0.2771040822421541,15312
appliances,dlinear,sf,1,64,base,0.2980043936784683,0.34842235585287024,0
appliances,dlinear,sf,1,64,boundary,0.18589962516583133,0.2538960166666693,13192
appliances,dlinear,sf,1,64,adapter,0.2360244497252443,0.27203714556216796,14784
appliances,dlinear,sf,1,64,adapter_global,0.23491841379093445,0.2762193986616525,15312
appliances,patchtst,mae,1,64,base,0.5137771394067537,0.42752544295211714,0
appliances,patchtst,mae,1,64,boundary,0.19085686511005742,0.2583964817182896,13192
appliances,patchtst,mae,1,64,adapter,0.3447828333367094,0.34576357465424723,14784
appliances,patchtst,mae,1,64,adapter_global,0.34492441595328127,0.345986602130477,15312
appliances,patchtst,sf,1,64,base,0.5126996533502723,0.42546011326797223,0
appliances,patchtst,sf,1,64,boundary,0.19110004402346556,0.25872034630670415,13192
appliances,patchtst,sf,1,64,adapter,0.33486834855566794,0.337975928590506,14784
appliances,patchtst,sf,1,64,adapter_global,0.3350081675144567,0.3383057613020505,15312
bdg2,dlinear,mae,1,64,base,0.2639763517259369,0.35536349585685795,0
bdg2,dlinear,mae,1,64,boundary,0.21453910123301695,0.3057359873718575,8176
bdg2,dlinear,mae,1,64,adapter,0.23729223340348568,0.3176919712426044,13728
bdg2,dlinear,mae,1,64,adapter_global,0.235857422342561,0.320702271208888,14256
bdg2,dlinear,sf,1,64,base,0.2662198798687434,0.36326163796177496,0
bdg2,dlinear,sf,1,64,boundary,0.21353697995639784,0.3057223991711259,8176
bdg2,dlinear,sf,1,64,adapter,0.2380860713092634,0.3192209626618756,13728
bdg2,dlinear,sf,1,64,adapter_global,0.23641143087783936,0.3230158965011113,14256
bdg2,patchtst,mae,1,64,base,0.30455657077897397,0.40011418100510243,0
bdg2,patchtst,mae,1,64,boundary,0.2111130475246408,0.30756158615003376,8176
bdg2,patchtst,mae,1,64,adapter,0.2569864711121286,0.3496287391208308,13728
bdg2,patchtst,mae,1,64,adapter_global,0.2574264304118781,0.35084297794181285,14256
bdg2,patchtst,sf,1,64,base,0.3058495489818319,0.3983800279860726,0
bdg2,patchtst,sf,1,64,boundary,0.2122460222852702,0.30781737945350607,8176
bdg2,patchtst,sf,1,64,adapter,0.25229063000669066,0.3423895416354485,13728
bdg2,patchtst,sf,1,64,adapter_global,0.25261659637992984,0.34394961689724257,14256
ETTh1,dlinear,mae,2,64,base,0.515809598851505,0.4874577253001245,0
ETTh1,dlinear,mae,2,64,boundary,0.4422277882618346,0.4543240396675807,4528
ETTh1,dlinear,mae,2,64,adapter,0.5062316795701397,0.4846867166318798,12960
ETTh1,dlinear,mae,2,64,adapter_global,0.500156648289408,0.48045983054661456,13488
ETTh1,dlinear,sf,2,64,base,0.524964842633922,0.4918550500823705,0
ETTh1,dlinear,sf,2,64,boundary,0.44608886162213524,0.45685865214945354,4528
ETTh1,dlinear,sf,2,64,adapter,0.5121060650313733,0.488378828128687,12960
ETTh1,dlinear,sf,2,64,adapter_global,0.5067138716320833,0.48429410692716,13488
ETTh1,patchtst,mae,2,64,base,0.5478534753125,0.4964670739819669,0
ETTh1,patchtst,mae,2,64,boundary,0.40627812661354334,0.433579085493873,4528
ETTh1,patchtst,mae,2,64,adapter,0.49110023214134885,0.471738691301585,12960
ETTh1,patchtst,mae,2,64,adapter_global,0.49251517898786745,0.4727482335032318,13488
ETTh1,patchtst,sf,2,64,base,0.5617818457853117,0.5036586757896454,0
ETTh1,patchtst,sf,2,64,boundary,0.4114303798565113,0.43597744605204214,4528
ETTh1,patchtst,sf,2,64,adapter,0.4997202946553551,0.47664655537010503,12960
ETTh1,patchtst,sf,2,64,adapter_global,0.5013857493127174,0.47761255349652737,13488
ETTh2,dlinear,mae,2,64,base,0.1835652380515411,0.2963637537476794,0
ETTh2,dlinear,mae,2,64,boundary,0.1540325817624564,0.2655165427916379,4528
ETTh2,dlinear,mae,2,64,adapter,0.16675923796020098,0.2778970996196893,12960
ETTh2,dlinear,mae,2,64,adapter_global,0.16692356161661231,0.2785189523198237,13488
ETTh2,dlinear,sf,2,64,base,0.18952949532237678,0.30281844643080397,0
ETTh2,dlinear,sf,2,64,boundary,0.1549620055999312,0.26679975670894396,4528
ETTh2,dlinear,sf,2,64,adapter,0.16817953548687084,0.27940959626424544,12960
ETTh2,dlinear,sf,2,64,adapter_global,0.16844208552497472,0.28008289969896716,13488
ETTh2,patchtst,mae,2,64,base,0.2762458799672232,0.3695266891372787,0
ETTh2,patchtst,mae,2,64,boundary,0.15460639377389962,0.2673528970266198,4528
ETTh2,patchtst,mae,2,64,adapter,0.19689077996796608,0.30716545328571276,12960
ETTh2,patchtst,mae,2,64,adapter_global,0.19692861603169226,0.3072068150159055,13488
ETTh2,patchtst,sf,2,64,base,0.3497547094289204,0.41140922971971383,0
ETTh2,patchtst,sf,2,64,boundary,0.1530225934072623,0.2657867646750906,4528
ETTh2,patchtst,sf,2,64,adapter,0.20552715225273505,0.31217309018281136,12960
ETTh2,patchtst,sf,2,64,adapter_global,0.20561213146477794,0.3122559185605229,13488
ETTm1,dlinear,mae,2,64,base,0.31365721977358596,0.3787121796941426,0
ETTm1,dlinear,mae,2,64,boundary,0.2624664238002922,0.3415906937470915,4528
ETTm1,dlinear,mae,2,64,adapter,0.296138210360606,0.3655393979058226,12960
ETTm1,dlinear,mae,2,64,adapter_global,0.2959714232282699,0.3659854762127392,13488
ETTm1,dlinear,sf,2,64,base,0.32581951525508596,0.3843830563077786,0
ETTm1,dlinear,sf,2,64,boundary,0.2601082489262392,0.33985138309447843,4528
ETTm1,dlinear,sf,2,64,adapter,0.2931515237117331,0.364124179586185,12960
ETTm1,dlinear,sf,2,64,adapter_global,0.2935987677402082,0.364420664884584,13488
ETTm1,patchtst,mae,2,64,base,0.36915307836123085,0.4044626799939098,0
ETTm1,patchtst,mae,2,64,boundary,0.2792757003874033,0.35327394281754126,4528
ETTm1,patchtst,mae,2,64,adapter,0.3323688420727032,0.3812503509464625,12960
ETTm1,patchtst,mae,2,64,adapter_global,0.3305533429121849,0.3807233368816427,13488
ETTm1,patchtst,sf,2,64,base,0.3854777934847394,0.41411793407908043,0
ETTm1,patchtst,sf,2,64,boundary,0.2716246161781879,0.3489923240938951,4528
ETTm1,patchtst,sf,2,64,adapter,0.3316733321778384,0.3854058492906597,12960
ETTm1,patchtst,sf,2,64,adapter_global,0.3304574936272587,0.38468815584734883,13488
ETTm2,dlinear,mae,2,64,base,0.1077218484384818,0.21766123205817023,0
ETTm2,dlinear,mae,2,64,boundary,0.09321848096952816,0.20315589854637467,4528
ETTm2,dlinear,mae,2,64,adapter,0.10097544390222654,0.20961414782801704,12960
ETTm2,dlinear,mae,2,64,adapter_global,0.09891324395083818,0.2080381090562672,13488
ETTm2,dlinear,sf,2,64,base,0.1176747086453889,0.2314018946514923,0
ETTm2,dlinear,sf,2,64,boundary,0.09724029676819552,0.21072807991463588,4528
ETTm2,dlinear,sf,2,64,adapter,0.10232419620843083,0.21281837109893673,12960
ETTm2,dlinear,sf,2,64,adapter_global,0.10047899226787943,0.21182049777090198,13488
ETTm2,patchtst,mae,2,64,base,0.14811969841690004,0.26155061951921016,0
ETTm2,patchtst,mae,2,64,boundary,0.09824237609478079,0.21219140547243778,4528
ETTm2,patchtst,mae,2,64,adapter,0.1123378357174099,0.226765594281737,12960
ETTm2,patchtst,mae,2,64,adapter_global,0.11264225014238932,0.22707058979224912,13488
ETTm2,patchtst,sf,2,64,base,0.15049534672760942,0.2619722668754789,0
ETTm2,patchtst,sf,2,64,boundary,0.10181068070617134,0.2154802206722612,4528
ETTm2,patchtst,sf,2,64,adapter,0.11757580197716272,0.23041840853417533,12960
ETTm2,patchtst,sf,2,64,adapter_global,0.11708353875693339,0.2299351013217237,13488
appliances,dlinear,mae,2,64,base,0.2915313279339006,0.3418386960640973,0
appliances,dlinear,mae,2,64,boundary,0.19096944128674814,0.25775174152010594,13192
appliances,dlinear,mae,2,64,adapter,0.23560909105047517,0.2723435954954004,14784
appliances,dlinear,mae,2,64,adapter_global,0.23494607826383446,0.27593209738112523,15312
appliances,dlinear,sf,2,64,base,0.30808303494558836,0.3562611729570609,0
appliances,dlinear,sf,2,64,boundary,0.18959962310659273,0.25672188014679725,13192
appliances,dlinear,sf,2,64,adapter,0.23757703145293732,0.2742582315003623,14784
appliances,dlinear,sf,2,64,adapter_global,0.23689304130545527,0.27798318112384046,15312
appliances,patchtst,mae,2,64,base,0.5180207410251896,0.42674689891133977,0
appliances,patchtst,mae,2,64,boundary,0.1916434751138788,0.2576008873885429,13192
appliances,patchtst,mae,2,64,adapter,0.3601299340312427,0.34980217252067924,14784
appliances,patchtst,mae,2,64,adapter_global,0.360238926865466,0.34992490013664446,15312
appliances,patchtst,sf,2,64,base,0.484621818511237,0.41530725265234664,0
appliances,patchtst,sf,2,64,boundary,0.18937256573477096,0.2558987549666937,13192
appliances,patchtst,sf,2,64,adapter,0.34843718678613617,0.34527630185300806,14784
appliances,patchtst,sf,2,64,adapter_global,0.3484990908478095,0.34534643078938504,15312
bdg2,dlinear,mae,2,64,base,0.2627153997579191,0.3530383644327081,0
bdg2,dlinear,mae,2,64,boundary,0.21243707141943377,0.30353809664777415,8176
bdg2,dlinear,mae,2,64,adapter,0.23552482299847421,0.31516146039838716,13728
bdg2,dlinear,mae,2,64,adapter_global,0.23329056396502376,0.3179056483125684,14256
bdg2,dlinear,sf,2,64,base,0.2623929022982235,0.35390742794870134,0
bdg2,dlinear,sf,2,64,boundary,0.2115871920909341,0.30288978062677757,8176
bdg2,dlinear,sf,2,64,adapter,0.23484523739883995,0.31432269186002665,13728
bdg2,dlinear,sf,2,64,adapter_global,0.23275433768872122,0.31735299309666276,14256
bdg2,patchtst,mae,2,64,base,0.3009258959814935,0.39551067277515783,0
bdg2,patchtst,mae,2,64,boundary,0.20968677420099036,0.306289190468607,8176
bdg2,patchtst,mae,2,64,adapter,0.2572933484739834,0.35042862320919727,13728
bdg2,patchtst,mae,2,64,adapter_global,0.257508245061456,0.3506591657489554,14256
bdg2,patchtst,sf,2,64,base,0.2903027187003276,0.3815499473107377,0
bdg2,patchtst,sf,2,64,boundary,0.20970761675597324,0.3063718064890788,8176
bdg2,patchtst,sf,2,64,adapter,0.24756934404053832,0.3386672511168597,13728
bdg2,patchtst,sf,2,64,adapter_global,0.2479274662845976,0.33919153487183284,14256
